Ticker,outstandingShares,trainingVolume,averageTrainingVolume,relativeTrainingVolume,trainingTurnoverRatio,trainingVWAP,trainingClose,percentageChange,trainingMomentum (%),trainingCrossover,trainingCrossoverDate,daysSinceTrainingCrossover,trainingRSI,trainingUpper,trainingMiddle,trainingLower
GRAB,3908999936,22249700,35926895.0,0.6193048411225073,0.0056919161842626,4.166393834225122,4.920000076293945,99.59349632893544,18.087734190615254,Bullish,2024-10-21,39,46.927943767063454,5.542259276889984,5.196999955177307,4.85174063346463
MSTR,223892992,26922900,33352900.0,0.8072131658716334,0.1202489625043735,263.97489135162044,326.4599914550781,111.56038159032613,23.670849823450116,Bullish,2024-11-07,20,43.66910800770702,431.84991362916554,385.98450164794923,340.1190896667329
ITUB,4834809856,88212100,34764675.0,2.5374061457499604,0.0182452056290339,6.065883996326792,5.019999980926514,100.99601973953862,-17.24207083474751,Bullish,2024-11-05,8,30.11971471776185,6.003698413441582,5.454499983787537,4.905301554133492
CLSK,280801984,35966500,43660845.0,0.8237701308804262,0.1280849212233486,13.262950023009376,10.90999984741211,102.10816222848254,-17.740775404530854,Bullish,2024-11-07,13,38.673946735835635,15.748374393582377,13.352750015258788,10.9571256369352
AAPL,15115799552,60882300,45004605.0,1.3528015633066883,0.0040277260749957,225.81470397372846,249.7899932861328,101.88158546513407,10.617240104609692,Bearish,2024-10-25,25,67.13442970996526,256.57875211481723,242.45849838256837,228.33824465031947
T,7175289856,43160800,38254370.0,1.12825802646861,0.0060151995063877,21.022840908045186,22.56999969482422,100.79752019321941,7.359418232513732,Bullish,2024-11-15,26,44.15810098727894,24.022597259498248,23.226500034332275,22.430402809166303
SOUN,337015008,139389800,103201270.0,1.3506597350982212,0.413601165203895,9.379956486090466,18.854999542236328,115.38053401716664,101.01372080133208,Bearish,2024-11-19,3,72.71732204477475,21.780232873664204,12.828749990463256,3.877267107262309
BTBT,147792000,19393100,21920990.0,0.8846817593548466,0.1312188751759229,3.8399853036821336,3.390000104904175,98.82005312584681,-11.718409399808676,Bullish,2024-12-04,6,38.898372597703236,5.030872347335417,4.297499978542328,3.5641276097492396
NU,3755130112,73185800,48768250.0,1.5006853844458228,0.0194895510454152,13.520367990809447,10.329999923706055,100.48402895550966,-23.596754683541636,Bullish,2024-11-08,7,24.206378300226792,14.32841233050909,12.262499856948853,10.196587383388616
AMD,1622809984,46160700,36494485.0,1.264867828659591,0.0284449198951933,150.0619323736473,118.87999725341797,100.27759239458192,-20.779377305756498,Bullish,2024-11-25,15,26.55981160491966,148.27707645906378,133.7180004119873,119.15892436491083
CYCN,2710100,134800,9117010.0,0.0147855492096641,0.0497398619977122,5.300489017312985,2.950000047683716,108.13559341211491,-44.344756907369636,Bullish,2024-11-29,19,49.073327152330734,5.667294113129637,3.0382500171661375,0.4092059212026373
RIOT,343927008,28545800,40819355.0,0.6993202121885561,0.0829995880986468,10.44989151984558,11.1899995803833,103.2171637520225,7.082447307057372,Bullish,2024-12-16,2,45.3494400721091,13.888583010673337,12.266000032424927,10.643417054176517
F,3903439872,81659000,58276920.0,1.4012236748270157,0.0209197535193901,11.143345633020203,9.739999771118164,101.43737522189573,-12.59357744180181,Bullish,2024-11-22,10,29.160696785190304,11.54629672325198,10.597000026702881,9.647703330153782
PFE,5666990080,50324700,41823370.0,1.203267455491989,0.0088803225856361,28.004143927057008,25.770000457763672,102.28948444744843,-7.977903110027778,Bearish,2024-10-21,36,47.38474658514794,26.38993399010741,25.699499893188477,25.009065796269546
VALE,4268720128,35452000,30857360.0,1.1488993225603228,0.0083050654381059,10.590503878806741,8.779999732971191,101.36674133495075,-17.09554301244016,Bullish,2024-12-10,3,29.27512281548264,10.36347559880114,9.586499977111817,8.809524355422495
AMZN,10515000320,39918700,37926190.0,1.0525365189595897,0.0037963574688697,191.4337853212761,223.2899932861328,100.72999459529015,16.640849425504296,Bullish,2024-12-03,16,57.490584491964256,240.13279191840599,217.70199966430664,195.2712074102073
HPQ,937798016,7615500,9218240.0,0.8261338389974658,0.0081206185874464,35.65944840529922,32.459999084472656,101.47874169986018,-8.972234467740977,Bullish,2024-11-21,6,31.35434149504521,39.48702851329355,35.74749984741211,32.007971181530664
IQ,525220992,15276900,26305535.0,0.5807485002680994,0.0290866135068721,2.6121298011522565,2.0299999713897705,100.98522074918166,-22.28563946193249,Bullish,2024-11-29,19,40.34012754342217,2.43423551196388,2.1730000019073485,1.9117644918508172
RKLB,499911008,15541800,23955220.0,0.6487855256599605,0.0310891333683134,13.416306560241132,23.219999313354492,107.10594993398618,73.07296318173246,Bullish,2024-11-06,29,54.83770043263977,26.78713907132225,24.09225015640259,21.397361241482926
WBD,2453169920,30392000,32014130.0,0.9493308111137176,0.0123888686846445,8.479950986287827,10.489999771118164,101.9065759163865,23.703542486042757,Bullish,2024-12-12,6,50.721613923968434,12.00950127484385,10.785499954223633,9.561498633603417
HIMS,210100992,31501300,17086060.0,1.8436842665892543,0.1499340850327827,22.097884663561892,26.360000610351562,99.39302031977466,19.28743864709208,Bullish,2024-11-25,16,44.71912995141522,35.44786185410424,30.398000144958495,25.34813843581275
IONQ,216392000,27705800,27894445.0,0.9932371839626132,0.1280352323560944,21.665044044456902,37.7599983215332,117.63771224432004,74.28996795044259,Bearish,2024-12-19,1,58.96570717309535,41.879943811090826,34.43900012969971,26.99805644830859
BAC,7672880128,38583600,33356545.0,1.1567025301931,0.0050285680678367,41.7468639213061,43.380001068115234,101.82110899349593,3.911999593281158,Bullish,2024-11-06,26,32.46239749149905,48.63881356277068,46.24300003051758,43.84718649826448
